name,lat,lng
Atlas Olympus Oil Sapphaya 3,15.1504203130077,100.252197542541
Atlas Olympus Oil Sattahip 3,12.8607685723075,100.90689556482
Atlas Olympus Oil Soi Intapaj 9,13.6945596469562,100.380227164956
Atlas Olympus Oil Soi Phetkasem 81,13.6848140686348,100.343925957925
Atlas Olympus Oil Sriprachan 5,14.5436832304981,100.130251642032
Atlas Olympus Oil Tak 4,16.8436186465812,99.113325163621
Atlas Olympus Oil Taphong 3,12.6395595454865,101.39005003497
Atlas Olympus Oil Tha mai 3,12.6543078276048,102.052115999294
Atlas Olympus Oil Theparak 2 Road (Km.12),13.6048799277132,100.694443794298
Atlas Olympus Oil Utumpornpisai 3,15.1546368416036,104.19173425651
Atlas Olympus Oil Wangtong 2,16.8619844524753,100.502040526512
Atlas Olympus Oil Wattananakorn 3,13.7768142765792,102.205939643203
Atlas Olympus Oil Wiang Pa Pao 5,19.191781628545,99.5120051307058
Atlas Olympus Oil Wiang Sa 3,0,9.33614904791985
Atlas Phet Unique Gas (in Phetchabun),16.4095793729049,101.145429020616
Atlas Phet Unique Gas (Out Phetchabun),16.4037323303833,101.141347277821
Atlas Phromphiram 6,17.0968258385386,100.311420218558
Atlas RATCHASIMA STEEL PRODUCTS,14.909828961812,101.958674825717
Atlas SamKhok 4,14.1104458015248,100.570718023233
Atlas ตราชั่ง เจริญทวีบูรพา สาขาตะปอนน้อย,12.4968893293602,102.171514214198
Atlas SINGBURI GAS INDUSTRIAL COMPANY LIMITED,14.9194537945653,100.400264726531
Atlas Thai Nanferous Metal Chamkat,13.5980507687465,101.342449432968
Atlas Agricultural Scale Aranyaprathet District,13.6772739758141,102.486663179156
Atlas Cap Global Aluminum ,14.0975657686084,100.733206018927
Atlas Metalmate Company Limited (Head Office),13.5377974271744,100.634406342432
Atlas Taymax Wire Rope Industry Corp. Ltd.,13.8896461916437,101.564660210199
Atlas World Gas Service (2012) Ltd.,13.7056480576529,100.645062981592
B.GRIM AIRCONDITIONING LIMITED,13.8162834509773,100.911525021661
Bang Chak Gas Station Km. 149 Nakhon Sawan,15.3767290446262,100.154296414703
Bang Saphan 5 (inbound) บางสะพาน 5 (ขาเข้า),11.2586562255198,99.4376246944428
Bangchak Bangna-Trad Road Km.16,13.6181607040777,100.745507380587
Bangchak Gas Station,13.6401108029183,100.701217843225
Bangchak Gas Station - Asia Line 2,14.3241892577255,100.614189229305
Bangchak Gas Station - Bangna-Trad Km.13,13.6318047259346,100.716014226756
